Time (hh:mm:ss),FlightID,Latitude (deg),Longitude (deg),Altitude (feet),Aircraft type,CAS (knot),TAS (knot),GS (knot),MACH
12:36:31,FLT1000,35.3028,139.7828,2719.83,B782,188.8939,195.8315,331.6109,0.2998
12:36:32,FLT1000,35.3037,139.7826,2714.887,B782,187.9015,194.9195,329.7896,0.2982
12:36:33,FLT1000,35.3045,139.7825,2714.796,B782,186.6507,194.0013,329.7438,0.2981
12:36:34,FLT1000,35.3054,139.7823,2709.133,B782,185.7284,193.0652,327.53,0.2961
12:36:35,FLT1000,35.3062,139.7822,2703.021,B782,184.3324,192.1843,325.3026,0.2941
12:36:36,FLT1000,35.3071,139.7821,2697.907,B782,183.4438,191.4137,323.2823,0.2923
12:36:37,FLT1000,35.3079,139.782,2694.891,B782,182.5417,190.8622,321.213,0.2904
12:36:38,FLT1000,35.3088,139.782,2693.37,B782,182.0996,190.5537,319.8225,0.2892
12:36:39,FLT1000,35.3096,139.782,2690.746,B782,181.5371,190.3624,319.136,0.2885
12:36:40,FLT1000,35.3105,139.782,2686.034,B782,181.1405,190.1936,318.2545,0.2877
12:36:41,FLT1000,35.3113,139.7821,2680.43,B782,180.8302,189.9956,317.5933,0.2871
12:36:42,FLT1000,35.3122,139.7821,2674.471,B782,180.3321,189.7396,316.3634,0.286
12:36:43,FLT1000,35.313,139.7822,2668.521,B782,179.7259,189.4456,315.559,0.2853
12:36:44,FLT1000,35.3138,139.7823,2662.497,B782,179.1912,189.1452,314.4537,0.2843
12:36:45,FLT1000,35.3147,139.7825,2656.469,B782,179.0338,188.981,314.0242,0.2839
12:36:46,FLT1000,35.3155,139.7826,2651.094,B782,178.8346,189.1,313.5514,0.2834
12:36:47,FLT1000,35.3163,139.7828,2645.7,B782,178.7822,189.2444,313.474,0.2834
12:36:48,FLT1000,35.3171,139.783,2640.69,B782,178.5956,189.3038,313.1477,0.2831
12:36:49,FLT1000,35.318,139.7832,2640.423,B782,178.3221,189.2977,313.1748,0.2831
12:36:50,FLT1000,35.3188,139.7835,2635.12,B782,178.0293,189.2277,312.6897,0.2826
12:36:51,FLT1000,35.3196,139.7837,2628.933,B782,177.8934,189.0965,312.1306,0.2821
12:36:52,FLT1000,35.3204,139.784,2622.832,B782,177.6693,188.9759,311.643,0.2817
12:36:53,FLT1000,35.3212,139.7843,2616.313,B782,177.3794,188.9378,311.185,0.2813
12:36:54,FLT1000,35.322,139.7846,2610.024,B782,177.3241,188.9632,310.8176,0.2809
12:36:55,FLT1000,35.3228,139.785,2604.014,B782,177.1201,188.9877,310.534,0.2807
12:36:56,FLT1000,35.3236,139.7853,2598.252,B782,176.8509,188.9969,310.1388,0.2803
12:36:57,FLT1000,35.3244,139.7857,2591.957,B782,176.6385,189.0311,309.7378,0.2799
12:36:58,FLT1000,35.3252,139.7861,2585.83,B782,176.8449,189.0869,309.8711,0.2801
12:36:59,FLT1000,35.3259,139.7865,2579.775,B782,176.6544,189.1789,309.5749,0.2798
12:37:00,FLT1000,35.3267,139.787,2573.876,B782,176.5981,189.2973,309.3737,0.2796
12:37:01,FLT1000,35.3274,139.7874,2567.908,B782,176.3609,189.4023,309.1438,0.2794
12:37:02,FLT1000,35.3282,139.7879,2561.847,B782,176.3217,189.5272,308.9216,0.2792
12:37:03,FLT1000,35.3289,139.7884,2555.887,B782,176.3548,189.662,308.9017,0.2791
12:37:04,FLT1000,35.3296,139.7889,2550.09,B782,176.4491,189.7962,308.9856,0.2792
12:37:05,FLT1000,35.3304,139.7895,2549.99,B782,176.3962,189.9251,309.0322,0.2793
12:37:06,FLT1000,35.3311,139.79,2543.862,B782,176.3461,190.0232,308.6927,0.2789
12:37:07,FLT1000,35.3318,139.7906,2537.979,B782,176.3631,190.0766,308.9417,0.2792
12:37:08,FLT1000,35.3325,139.7912,2532.195,B782,176.4072,190.1041,308.9012,0.2791
12:37:09,FLT1000,35.3332,139.7918,2526.659,B782,176.2457,190.1058,308.4981,0.2788
12:37:10,FLT1000,35.3339,139.7923,2520.802,B782,176.4181,190.0968,308.7109,0.2789
12:37:11,FLT1000,35.3346,139.7929,2514.946,B782,176.2909,190.0958,308.5378,0.2788
12:37:12,FLT1000,35.3353,139.7935,2509.1,B782,176.4001,190.0998,308.6914,0.2789
12:37:13,FLT1000,35.336,139.7941,2503.148,B782,176.6011,190.0906,308.5388,0.2788
12:37:14,FLT1000,35.3367,139.7947,2497.249,B782,176.3746,190.0712,308.8696,0.2791
12:37:15,FLT1000,35.3374,139.7952,2490.652,B782,176.4339,190.0696,308.9263,0.2791
12:37:16,FLT1000,35.3381,139.7958,2484.535,B782,176.5081,190.06,308.6086,0.2788
12:37:17,FLT1000,35.3388,139.7963,2478.366,B782,176.5186,190.0376,308.7882,0.279
12:37:18,FLT1000,35.3395,139.7969,2471.976,B782,176.7587,190.0234,309.1622,0.2793
12:37:19,FLT1000,35.3402,139.7974,2465.798,B782,176.6583,190.0205,309.0062,0.2792
12:37:20,FLT1000,35.3409,139.798,2465.798,B782,176.5735,190.0251,309.0062,0.2792
12:37:21,FLT1000,35.3417,139.7986,2459.716,B782,176.7198,190.0171,308.8685,0.279
12:37:22,FLT1000,35.3424,139.7991,2454.048,B782,176.6557,190.0125,308.9908,0.2791
12:37:23,FLT1000,35.3431,139.7996,2447.739,B782,176.9545,190.0121,308.9568,0.2791
12:37:24,FLT1000,35.3438,139.8002,2441.467,B782,176.644,189.9938,309.3933,0.2795
12:37:25,FLT1000,35.3445,139.8007,2435.564,B782,177.1647,189.9797,309.1367,0.2792
12:37:26,FLT1000,35.3452,139.8013,2429.055,B782,176.6693,189.9597,309.2466,0.2793
12:37:27,FLT1000,35.346,139.8018,2422.894,B782,176.724,189.9546,308.9896,0.2791
12:37:28,FLT1000,35.3467,139.8023,2416.798,B782,176.8803,189.9474,308.7323,0.2789
12:37:29,FLT1000,35.3474,139.8029,2410.847,B782,176.8277,189.9433,309.2759,0.2793
12:37:30,FLT1000,35.3481,139.8034,2405.096,B782,176.9358,189.9347,309.175,0.2792
12:37:31,FLT1000,35.3488,139.804,2399.546,B782,176.782,189.9197,309.1229,0.2792
12:37:32,FLT1000,35.3496,139.8045,2393.494,B782,176.9413,189.9078,309.0917,0.2792
12:37:33,FLT1000,35.3503,139.8051,2387.619,B782,177.0196,189.8901,309.1396,0.2792
12:37:34,FLT1000,35.351,139.8056,2381.867,B782,176.7502,189.8723,308.8643,0.2789
12:37:35,FLT1000,35.3517,139.8061,2376.133,B782,176.8224,189.8441,308.8381,0.2789
12:37:36,FLT1000,35.3524,139.8067,2370.65,B782,176.7631,189.8244,308.7228,0.2788
12:37:37,FLT1000,35.3531,139.8072,2370.371,B782,176.6288,189.7786,308.7412,0.2788
12:37:38,FLT1000,35.3539,139.8078,2364.393,B782,176.751,189.7478,308.5048,0.2786
12:37:39,FLT1000,35.3546,139.8083,2358.526,B782,176.6759,189.7123,308.8206,0.2789
12:37:40,FLT1000,35.3553,139.8089,2352.905,B782,176.7163,189.6707,308.5158,0.2786
12:37:41,FLT1000,35.356,139.8094,2347.095,B782,176.7177,189.6275,308.5462,0.2786
12:37:42,FLT1000,35.3567,139.81,2341.423,B782,176.4751,189.5886,308.3935,0.2785
12:37:43,FLT1000,35.3574,139.8105,2335.842,B782,176.7072,189.5567,308.2997,0.2784
12:37:44,FLT1000,35.3581,139.8111,2330.356,B782,176.5694,189.5194,308.4335,0.2785
12:37:45,FLT1000,35.3589,139.8116,2324.593,B782,176.614,189.4929,308.185,0.2783
12:37:46,FLT1000,35.3596,139.8122,2318.838,B782,176.6102,189.4616,308.0844,0.2782
12:37:47,FLT1000,35.3603,139.8127,2313.146,B782,176.6026,189.4359,308.3753,0.2784
12:37:48,FLT1000,35.361,139.8133,2307.404,B782,176.5492,189.41,308.3327,0.2784
12:37:49,FLT1000,35.3617,139.8138,2302.103,B782,176.5459,189.3846,308.0079,0.2781
12:37:50,FLT1000,35.3624,139.8144,2296.373,B782,176.4275,189.3489,308.0021,0.2781
12:37:51,FLT1000,35.3631,139.8149,2290.545,B782,176.6527,189.3198,308.1345,0.2782
12:37:52,FLT1000,35.3638,139.8155,2285.12,B782,176.5376,189.2935,307.9511,0.278
12:37:53,FLT1000,35.3646,139.816,2284.84,B782,176.4711,189.2608,307.9075,0.278
12:37:54,FLT1000,35.3653,139.8166,2279.182,B782,176.3922,189.2363,307.7608,0.2778
12:37:55,FLT1000,35.366,139.8171,2273.47,B782,176.6122,189.2071,307.5798,0.2777
12:37:56,FLT1000,35.3667,139.8177,2267.83,B782,176.4396,189.1911,308.1607,0.2782
12:37:57,FLT1000,35.3674,139.8182,2262.416,B782,176.2595,189.1883,307.7937,0.2779
12:37:58,FLT1000,35.3681,139.8188,2256.718,B782,176.4107,189.1848,307.4576,0.2776
12:37:59,FLT1000,35.3688,139.8193,2251.124,B782,176.5365,189.1778,307.5543,0.2776
12:38:00,FLT1000,35.3695,139.8199,2245.484,B782,176.5171,189.1805,307.9571,0.278
12:38:01,FLT1000,35.3702,139.8204,2239.633,B782,176.6372,189.1829,307.7908,0.2778
12:38:02,FLT1000,35.3709,139.821,2234.084,B782,176.4477,189.1908,308.0212,0.278
12:38:03,FLT1000,35.3717,139.8215,2228.221,B782,176.4442,189.204,307.5378,0.2776
12:38:04,FLT1000,35.3724,139.8221,2222.601,B782,176.6196,189.2087,307.8568,0.2779
12:38:05,FLT1000,35.3731,139.8226,2216.792,B782,176.6216,189.2172,307.8439,0.2779
12:38:06,FLT1000,35.3738,139.8232,2211.365,B782,176.5857,189.2124,308.0049,0.278
12:38:07,FLT1000,35.3745,139.8237,2205.52,B782,176.7317,189.2136,307.8564,0.2779
12:38:08,FLT1000,35.3752,139.8243,2199.775,B782,176.8025,189.2149,308.0272,0.278
12:38:09,FLT1000,35.3759,139.8248,2199.682,B782,176.6576,189.2073,308.0403,0.278
12:38:10,FLT1000,35.3766,139.8254,2193.879,B782,176.6103,189.2058,307.7101,0.2777
12:38:11,FLT1000,35.3773,139.8259,2188.097,B782,176.5817,189.2056,307.5834,0.2776
12:38:12,FLT1000,35.3781,139.8265,2182.454,B782,176.7175,189.1994,307.8125,0.2778
12:38:13,FLT1000,35.3788,139.827,2176.709,B782,176.5978,189.1975,307.904,0.2779
12:38:14,FLT1000,35.3795,139.8276,2170.874,B782,176.6783,189.191,307.6791,0.2777
12:38:15,FLT1000,35.3802,139.8281,2165.298,B782,176.6933,189.1731,307.8741,0.2778
12:38:16,FLT1000,35.3809,139.8287,2159.127,B782,176.5398,189.1639,307.668,0.2776
12:38:17,FLT1000,35.3816,139.8292,2153.321,B782,176.6307,189.1512,307.7331,0.2777
12:38:18,FLT1000,35.3823,139.8298,2147.809,B782,176.8467,189.1266,307.7895,0.2777
12:38:19,FLT1000,35.383,139.8303,2142.048,B782,176.5569,189.1126,307.3795,0.2774
12:38:20,FLT1000,35.3837,139.8309,2136.205,B782,176.6385,189.1039,307.53,0.2775
12:38:21,FLT1000,35.3844,139.8314,2130.512,B782,176.8233,189.0852,307.67,0.2776
12:38:22,FLT1000,35.3852,139.832,2124.685,B782,176.6989,189.07,307.4896,0.2775
12:38:23,FLT1000,35.3859,139.8325,2119.048,B782,176.7297,189.068,307.63,0.2776
12:38:24,FLT1000,35.3866,139.8331,2113.684,B782,176.6669,189.0517,307.4109,0.2774
12:38:25,FLT1000,35.3873,139.8336,2113.592,B782,176.7606,189.0353,307.3889,0.2773
12:38:26,FLT1000,35.388,139.8342,2107.651,B782,176.8429,189.0191,307.4599,0.2774
12:38:27,FLT1000,35.3887,139.8347,2101.859,B782,176.7016,189.0064,307.5456,0.2775
12:38:28,FLT1000,35.3894,139.8353,2096.1,B782,176.8172,188.9962,307.4374,0.2774
12:38:29,FLT1000,35.3901,139.8358,2090.677,B782,176.6354,188.9844,307.3982,0.2773
12:38:30,FLT1000,35.3908,139.8364,2085.119,B782,176.8353,188.9785,307.3674,0.2773
12:38:31,FLT1000,35.3915,139.8369,2079.517,B782,176.8534,188.98,307.5321,0.2774
12:38:32,FLT1000,35.3922,139.8375,2079.517,B782,176.8817,188.9723,307.5321,0.2774
12:38:33,FLT1000,35.393,139.838,2068.326,B782,176.6692,188.9599,307.4928,0.2774
12:38:34,FLT1000,35.3937,139.8386,2062.51,B782,176.7661,188.949,307.236,0.2772
12:38:35,FLT1000,35.3944,139.8391,2056.991,B782,176.9329,188.9139,307.5802,0.2775
12:38:36,FLT1000,35.3951,139.8397,2051.059,B782,176.8921,188.8663,307.5654,0.2774
12:38:37,FLT1000,35.3958,139.8402,2045.54,B782,176.5863,188.7916,307.0214,0.277
12:38:38,FLT1000,35.3965,139.8408,2039.68,B782,176.7674,188.719,307.4106,0.2773
12:38:39,FLT1000,35.3972,139.8413,2034.066,B782,176.725,188.6121,307.1227,0.277
12:38:40,FLT1000,35.3979,139.8419,2034.066,B782,176.3632,188.4,307.1227,0.277
12:38:41,FLT1000,35.3986,139.8424,2028.977,B782,176.0564,188.1134,306.6434,0.2766
12:38:42,FLT1000,35.3993,139.843,2024.811,B782,175.7517,187.8104,305.901,0.2759
12:38:43,FLT1000,35.4,139.8435,2021.101,B782,175.5762,187.4949,305.3238,0.2754
12:38:44,FLT1000,35.4007,139.8441,2017.562,B782,175.2958,187.2125,304.9107,0.275
12:38:45,FLT1000,35.4014,139.8446,2013.906,B782,175.1337,186.9769,304.5998,0.2747
12:38:46,FLT1000,35.4021,139.8451,2009.927,B782,174.8757,186.7501,303.862,0.2741
12:38:47,FLT1000,35.4029,139.8457,2005.917,B782,174.7452,186.3894,303.5103,0.2737
12:38:48,FLT1000,35.4036,139.8462,2001.467,B782,174.2583,185.8634,303.0606,0.2733
12:38:49,FLT1000,35.4043,139.8467,1995.515,B782,173.9018,185.2603,302.6748,0.273
12:38:50,FLT1000,35.405,139.8471,1988.762,B782,173.4512,184.4871,301.4518,0.2719
12:38:51,FLT1000,35.4057,139.8476,1981.753,B782,172.7108,183.5902,300.1643,0.2707
12:38:52,FLT1000,35.4065,139.848,1975.128,B782,171.8225,182.5142,298.9186,0.2696
12:38:53,FLT1000,35.4072,139.8484,1969.147,B782,171.17,181.3347,297.2761,0.2681
12:38:54,FLT1000,35.408,139.8488,1963.304,B782,170.1198,180.1573,295.4917,0.2665
12:38:55,FLT1000,35.4087,139.8491,1957.322,B782,169.0992,178.9359,293.6658,0.2648
12:38:56,FLT1000,35.4095,139.8494,1951.432,B782,168.2203,177.7246,292.0439,0.2634
12:38:57,FLT1000,35.4102,139.8497,1951.126,B782,167.0339,176.5178,291.9339,0.2633
12:38:58,FLT1000,35.411,139.85,1944.617,B782,166.4173,175.3447,290.0217,0.2615
12:38:59,FLT1000,35.4117,139.8502,1938.106,B782,165.3,174.1501,288.4737,0.2601
12:39:00,FLT1000,35.4125,139.8504,1932.004,B782,164.2438,172.9741,286.8132,0.2586
12:39:01,FLT1000,35.4132,139.8506,1925.563,B782,163.5364,171.7611,284.6468,0.2567
12:39:02,FLT1000,35.414,139.8508,1919.474,B782,162.5689,170.5598,283.201,0.2554
12:39:03,FLT1000,35.4147,139.8509,1913.463,B782,161.6366,169.4541,281.4138,0.2537
12:39:04,FLT1000,35.4155,139.851,1907.694,B782,160.8298,168.4269,279.8713,0.2523
12:39:05,FLT1000,35.4162,139.8511,1902.576,B782,160.0113,167.4568,278.3884,0.251
12:39:06,FLT1000,35.4169,139.8512,1897.737,B782,159.2921,166.522,276.8712,0.2496
12:39:07,FLT1000,35.4177,139.8513,1893.124,B782,158.8357,165.7158,275.7256,0.2486
12:39:08,FLT1000,35.4184,139.8514,1888.043,B782,158.3701,164.9903,274.8864,0.2478
12:39:09,FLT1000,35.4192,139.8514,1883.064,B782,157.712,164.3197,273.5841,0.2467
12:39:10,FLT1000,35.4199,139.8514,1878.674,B782,157.3251,163.7143,273.0747,0.2462
12:39:11,FLT1000,35.4206,139.8514,1874.109,B782,156.9929,163.1771,272.3345,0.2455
12:39:12,FLT1000,35.4213,139.8514,1869.962,B782,156.5199,162.6795,271.4257,0.2447
12:39:13,FLT1000,35.4221,139.8514,1869.894,B782,156.2023,162.2772,271.4533,0.2447
12:39:14,FLT1000,35.4228,139.8514,1865.7,B782,156.2218,162.0074,270.9503,0.2443
12:39:15,FLT1000,35.4235,139.8514,1861.905,B782,155.9331,161.8286,270.6275,0.244
12:39:16,FLT1000,35.4242,139.8513,1858.445,B782,155.8521,161.7268,270.1811,0.2436
12:39:17,FLT1000,35.4249,139.8513,1854.756,B782,155.7751,161.6839,270.2392,0.2436
12:39:18,FLT1000,35.4257,139.8513,1850.302,B782,155.7254,161.7127,270.0255,0.2434
12:39:19,FLT1000,35.4264,139.8513,1845.732,B782,155.6759,161.7448,269.9585,0.2433
12:39:20,FLT1000,35.4271,139.8513,1840.889,B782,155.8501,161.8008,270.0259,0.2434
12:39:21,FLT1000,35.4278,139.8513,1835.954,B782,155.7978,161.8502,270.2759,0.2436
12:39:22,FLT1000,35.4285,139.8513,1830.824,B782,155.7236,161.9054,269.8203,0.2432
12:39:23,FLT1000,35.4293,139.8513,1825.512,B782,155.8481,161.9598,270.0341,0.2434
12:39:24,FLT1000,35.43,139.8513,1820.341,B782,155.9317,161.9942,270.1261,0.2435
12:39:25,FLT1000,35.4307,139.8513,1815.431,B782,155.7832,162.0165,270.2311,0.2436
12:39:26,FLT1000,35.4314,139.8513,1810.28,B782,155.9089,162.0237,270.0888,0.2434
12:39:27,FLT1000,35.4321,139.8514,1805.215,B782,155.7112,162.0293,269.7292,0.2431
12:39:28,FLT1000,35.4328,139.8514,1800.157,B782,155.6453,162.0245,269.6388,0.243
12:39:29,FLT1000,35.4336,139.8514,1800.07,B782,155.97,161.9571,269.5909,0.243
12:39:30,FLT1000,35.4343,139.8514,1794.769,B782,155.6092,161.8048,270.1114,0.2434
12:39:31,FLT1000,35.435,139.8514,1789.149,B782,155.6749,161.6391,269.4068,0.2428
12:39:32,FLT1000,35.4357,139.8514,1783.932,B782,155.801,161.4239,269.6437,0.243
12:39:33,FLT1000,35.4364,139.8514,1778.683,B782,155.6642,161.1694,269.6246,0.243
12:39:34,FLT1000,35.4372,139.8513,1773.154,B782,155.6421,160.9297,269.344,0.2427
12:39:35,FLT1000,35.4379,139.8512,1768.032,B782,155.7514,160.6473,269.5732,0.2429
12:39:36,FLT1000,35.4386,139.8511,1762.74,B782,155.766,160.3672,269.5958,0.243
12:39:37,FLT1000,35.4393,139.851,1757.646,B782,155.65,160.1107,269.3891,0.2428
12:39:38,FLT1000,35.44,139.8509,1752.711,B782,155.7332,159.8694,269.75,0.2431
12:39:39,FLT1000,35.4407,139.8507,1747.693,B782,155.5481,159.6282,269.2459,0.2426
12:39:40,FLT1000,35.4414,139.8505,1742.679,B782,155.7487,159.4028,269.5586,0.2429
12:39:41,FLT1000,35.4421,139.8503,1737.804,B782,155.6235,159.1931,269.5426,0.2429
12:39:42,FLT1000,35.4427,139.8501,1733.344,B782,155.7423,158.9982,269.4878,0.2428
12:39:43,FLT1000,35.4434,139.8498,1728.632,B782,155.7541,158.8046,269.5708,0.2429
12:39:44,FLT1000,35.4441,139.8496,1728.632,B782,155.6162,158.635,269.5708,0.2429
12:39:45,FLT1000,35.4448,139.8493,1723.713,B782,155.7301,158.4695,269.3312,0.2427
12:39:46,FLT1000,35.4454,139.849,1719.076,B782,155.7449,158.3084,269.5044,0.2428
12:39:47,FLT1000,35.4461,139.8487,1714.12,B782,155.8575,158.1633,269.291,0.2426
12:39:48,FLT1000,35.4467,139.8484,1709.636,B782,155.8074,158.0187,269.1548,0.2425
12:39:49,FLT1000,35.4474,139.8481,1705.126,B782,155.883,157.8927,269.3401,0.2427
12:39:50,FLT1000,35.448,139.8477,1700.571,B782,155.8882,157.7781,269.5653,0.2429
12:39:51,FLT1000,35.4487,139.8474,1695.773,B782,155.8679,157.6834,269.5828,0.2429
12:39:52,FLT1000,35.4493,139.847,1691.295,B782,155.8333,157.5921,269.3425,0.2427
12:39:53,FLT1000,35.45,139.8467,1686.335,B782,155.9249,157.4965,269.495,0.2428
12:39:54,FLT1000,35.4506,139.8463,1681.581,B782,155.6759,157.4078,269.3938,0.2427
12:39:55,FLT1000,35.4512,139.8459,1676.821,B782,155.7767,157.3186,269.2318,0.2426
12:39:56,FLT1000,35.4518,139.8456,1671.757,B782,155.8642,157.242,269.3606,0.2427
12:39:57,FLT1000,35.4525,139.8452,1666.817,B782,156.1417,157.169,269.9076,0.2432
12:39:58,FLT1000,35.4531,139.8448,1661.9,B782,155.9568,157.0787,269.4207,0.2427
12:39:59,FLT1000,35.4537,139.8444,1657.077,B782,155.8376,157.023,269.4016,0.2427
12:40:00,FLT1000,35.4543,139.844,1652.619,B782,155.9214,156.9622,269.5333,0.2428
12:40:01,FLT1000,35.4549,139.8436,1652.541,B782,155.7992,156.8901,269.5802,0.2428
12:40:02,FLT1000,35.4555,139.8432,1647.422,B782,155.8543,156.8266,269.454,0.2427
12:40:03,FLT1000,35.4561,139.8428,1642.33,B782,155.8325,156.7723,269.4144,0.2427
12:40:04,FLT1000,35.4568,139.8423,1637.528,B782,155.8536,156.7218,269.365,0.2426
12:40:05,FLT1000,35.4574,139.8419,1632.798,B782,155.7715,156.6785,269.4567,0.2427
12:40:06,FLT1000,35.458,139.8415,1628.05,B782,155.9276,156.6433,268.8997,0.2422
12:40:07,FLT1000,35.4586,139.8411,1623.264,B782,155.8463,156.6125,269.5615,0.2428
12:40:08,FLT1000,35.4592,139.8406,1618.543,B782,155.7353,156.6026,269.4466,0.2427
12:40:09,FLT1000,35.4598,139.8402,1613.828,B782,155.6546,156.5935,268.8769,0.2422
12:40:10,FLT1000,35.4604,139.8398,1608.979,B782,155.7114,156.5811,268.9835,0.2423
12:40:11,FLT1000,35.461,139.8394,1603.696,B782,155.6549,156.561,269.0404,0.2423
12:40:12,FLT1000,35.4616,139.8389,1598.576,B782,155.9399,156.5484,269.269,0.2425
12:40:13,FLT1000,35.4622,139.8385,1593.804,B782,155.8311,156.5199,268.9634,0.2422
12:40:14,FLT1000,35.4628,139.8381,1589.111,B782,155.6854,156.4928,268.821,0.2421
12:40:15,FLT1000,35.4634,139.8376,1584.352,B782,155.843,156.4827,269.1306,0.2424
12:40:16,FLT1000,35.464,139.8372,1579.891,B782,155.7183,156.4654,268.9019,0.2422
12:40:17,FLT1000,35.4646,139.8368,1579.661,B782,155.7269,156.4525,268.9219,0.2422
12:40:18,FLT1000,35.4652,139.8364,1574.985,B782,155.6747,156.4401,268.9953,0.2423
12:40:19,FLT1000,35.4658,139.8359,1570.02,B782,155.8389,156.4205,268.8391,0.2421
12:40:20,FLT1000,35.4664,139.8355,1565.129,B782,155.8639,156.39,268.8509,0.2421
12:40:21,FLT1000,35.467,139.8351,1560.407,B782,155.7519,156.3717,269.1402,0.2424
12:40:22,FLT1000,35.4676,139.8346,1555.529,B782,155.4355,156.3525,268.7635,0.242
12:40:23,FLT1000,35.4682,139.8342,1550.799,B782,155.631,156.3536,268.4502,0.2417
12:40:24,FLT1000,35.4688,139.8338,1546.023,B782,155.6794,156.3424,268.6866,0.242
12:40:25,FLT1000,35.4694,139.8333,1541.348,B782,155.5561,156.3757,268.8882,0.2421
12:40:26,FLT1000,35.47,139.8329,1535.863,B782,155.7531,156.4741,268.5537,0.2418
12:40:27,FLT1000,35.4706,139.8325,1529.35,B782,155.9663,156.6843,268.954,0.2422
12:40:28,FLT1000,35.4712,139.8321,1521.081,B782,156.1745,156.9483,269.4235,0.2426
12:40:29,FLT1000,35.4718,139.8316,1511.256,B782,156.6972,157.2444,270.222,0.2433
12:40:30,FLT1000,35.4724,139.8312,1500.517,B782,157.0473,157.5772,270.8546,0.2439
12:40:31,FLT1000,35.473,139.8308,1488.732,B782,157.4367,157.8858,271.5177,0.2445
12:40:32,FLT1000,35.4736,139.8303,1476.439,B782,157.5724,158.1675,271.7039,0.2446
12:40:33,FLT1000,35.4742,139.8299,1475.796,B782,157.9203,158.4022,271.7622,0.2447
12:40:34,FLT1000,35.4748,139.8295,1462.303,B782,158.0458,158.5714,272.2635,0.2451
12:40:35,FLT1000,35.4754,139.829,1447.896,B782,158.3855,158.6897,272.35,0.2452
12:40:36,FLT1000,35.4761,139.8286,1433.597,B782,158.2315,158.6949,272.9622,0.2457
12:40:37,FLT1000,35.4767,139.8282,1417.988,B782,158.3352,158.59,272.7863,0.2455
12:40:38,FLT1000,35.4773,139.8277,1402.361,B782,158.2229,158.37,272.7559,0.2455
12:40:39,FLT1000,35.4779,139.8273,1387.383,B782,157.845,158.0237,271.7233,0.2446
12:40:40,FLT1000,35.4785,139.8269,1371.568,B782,157.3397,157.564,271.3486,0.2442
12:40:41,FLT1000,35.4791,139.8264,1354.544,B782,156.8736,156.943,270.4319,0.2434
12:40:42,FLT1000,35.4797,139.826,1337.477,B782,155.8916,156.1646,268.8742,0.2419
12:40:43,FLT1000,35.4803,139.8256,1320.383,B782,155.1972,155.1826,267.245,0.2405
12:40:44,FLT1000,35.4809,139.8252,1303.693,B782,153.9078,154.1323,265.1796,0.2386
12:40:45,FLT1000,35.4815,139.8247,1287.865,B782,153.1486,153.0135,263.4431,0.237
12:40:46,FLT1000,35.4821,139.8243,1271.911,B782,151.7001,151.8662,261.014,0.2348
12:40:47,FLT1000,35.4827,139.8239,1256.961,B782,150.707,150.7293,259.0512,0.233
12:40:48,FLT1000,35.4832,139.8235,1242.812,B782,149.571,149.6014,257.0439,0.2312
12:40:49,FLT1000,35.4838,139.8231,1242.104,B782,148.5663,148.587,256.9044,0.2311
12:40:50,FLT1000,35.4844,139.8227,1228.028,B782,147.7277,147.6003,255.1043,0.2295
12:40:51,FLT1000,35.4849,139.8223,1214.445,B782,146.6513,146.6833,253.2089,0.2278
12:40:52,FLT1000,35.4855,139.8219,1200.931,B782,145.8969,145.8225,251.5287,0.2262
12:40:53,FLT1000,35.4861,139.8215,1188.696,B782,145.1584,144.9968,249.9658,0.2248
12:40:54,FLT1000,35.4866,139.8211,1175.561,B782,144.4684,144.2504,248.6327,0.2236
12:40:55,FLT1000,35.4872,139.8207,1163.184,B782,144.01,143.7914,247.6711,0.2227
12:40:56,FLT1000,35.4877,139.8203,1163.184,B782,143.586,143.5593,247.6711,0.2227
12:40:57,FLT1000,35.4883,139.8199,1138.962,B782,143.4961,143.2857,246.612,0.2218
